Date,Open,High,Low,Close,Adj Close,Volume,S&P_Gain,Invested_today,Invested,Investment_Value,Investment_Gain
2021-08-24,4484.39990234375,4492.81005859375,4482.27978515625,4486.22998046875,4486.22998046875,3037770000,1.2016891242793206,0,5205,5696.515515712311,1.0944314151224421
2021-08-25,4490.4501953125,4501.7099609375,4485.66015625,4496.18994140625,4496.18994140625,2554680000,1.2043570162039317,0,5205,5709.162453623066,1.09686118225227
2021-08-26,4493.75,4495.89990234375,4468.990234375,4470.0,4470.0,2704600000,1.197341734354713,0,5205,5675.907045802731,1.0904720549092664
2021-08-27,4474.10009765625,4513.330078125,4474.10009765625,4509.3701171875,4509.3701171875,2862360000,1.207887480304384,0,5205,5725.898349055217,1.100076531999081
2021-08-30,4513.759765625,4537.35986328125,4513.759765625,4528.7900390625,4528.7900390625,2557300000,1.2130893333108372,0,5205,5750.55733594543,1.1048140895188145
2021-08-31,4529.75,4531.39013671875,4515.7998046875,4522.68017578125,4522.68017578125,3090380000,1.211452735033915,0,5205,5742.799166807413,1.1033235671099737
2021-09-01,4528.7998046875,4537.10986328125,4522.02001953125,4524.08984375,4524.08984375,3101830000,1.2118303310720733,0,5205,5744.589131987742,1.103667460516377
2021-09-02,4534.47998046875,4545.85009765625,4524.66015625,4536.9501953125,4536.9501953125,2897010000,1.2152751265182153,0,5205,5760.9189217070025,1.106804788032085
2021-09-03,4532.419921875,4541.4501953125,4521.2998046875,4535.43017578125,4535.43017578125,2609660000,1.214867971524524,0,5205,5758.988834555508,1.1064339739780036
2021-09-07,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,4520.02978515625,3098870000,1.2107427969337685,0,5205,5739.433759464557,1.1026769950940551
2021-09-08,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,4514.06982421875,2808480000,1.2091463517513092,0,5205,5731.865933004184,1.1012230418836089
2021-09-09,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,4493.27978515625,3035300000,1.2035774968456279,0,5205,5705.467201640122,1.0961512395081887
2021-09-10,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,4458.580078125,2851140000,1.1942827748325635,0,5205,5661.406281813284,1.0876861252282968
2021-09-13,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,4468.72998046875,3096390000,1.1970015447824063,586,5791,6259.49818478927,1.0809010852683942
2021-09-14,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,4443.0498046875,2568730000,1.1901228096127292,0,5791,6223.527111488721,1.0746895374699916
2021-09-15,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4480.7001953125,3154760000,1.2002079067067046,0,5791,6276.265261433747,1.0837964533644875
2021-09-16,4477.08984375,4485.8701171875,4443.7998046875,4473.75,4473.75,3321030000,1.1983462156754803,0,5791,6266.529892518492,1.0821153328472615
2021-09-17,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,4432.990234375,5622210000,1.1874282361530353,462,6253,6667.637795068294,1.06631021830614
2021-09-20,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,4357.72998046875,3773680000,1.167268897687692,190,6443,6742.48785183445,1.0464826714006596
2021-09-21,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,4354.18994140625,3044300000,1.1663206568575404,0,6443,6737.0105344052145,1.0456325522901155
2021-09-22,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,4395.64013671875,3273670000,1.1774235760398246,0,6443,6801.144255311125,1.055586567641025
2021-09-23,4406.75,4465.39990234375,4406.75,4448.97998046875,4448.97998046875,2833290000,1.1917112764930313,0,6443,6883.674207858675,1.0683958106252793
2021-09-24,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,4455.47998046875,2772090000,1.1934523774490282,0,6443,6893.731318150811,1.0699567465700466
2021-09-27,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4443.10986328125,3032870000,1.1901388970088822,177,6620,7051.631119585744,1.0652010754661245
2021-09-28,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4352.6298828125,3495970000,1.1659027769330805,0,6620,6908.030923865677,1.0435092030008577
2021-09-29,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,4359.4599609375,2753800000,1.167732293171999,0,6620,6918.870896978537,1.0451466611750055
2021-09-30,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4307.5400390625,3123770000,1.1538249353855619,0,6620,6836.46912252639,1.032699263221509
2021-10-01,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,4357.0400390625,3148980000,1.1670840888196914,199,6819,7115.868522358333,1.0435354923534732
2021-10-04,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,4300.4599609375,3110560000,1.151928453725259,438,7257,7456.589925305593,1.0275030901619944
2021-10-05,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,4345.72021484375,2967400000,1.1640519416244635,0,7257,7535.066915292623,1.0383170614982256
2021-10-06,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,4363.5498046875,3219590000,1.1688278056124608,0,7257,7565.981733988495,1.0425770613185192
2021-10-07,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,4399.759765625,3096080000,1.1785270667824437,0,7257,7628.766373858368,1.0512286583792707
2021-10-08,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,4391.33984375,2401890000,1.176271692316908,0,7257,7614.1670274639655,1.0492168978178262
2021-10-11,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,4361.18994140625,2580000000,1.168195688656306,0,7257,7561.889954753738,1.0420132223720184
2021-10-12,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,4350.64990234375,2608150000,1.1653724160273888,0,7257,7543.614526125254,1.039494905074446
2021-10-13,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,4363.7998046875,2926460000,1.1688947710338453,0,7257,7566.4152102906255,1.0426367934808634
2021-10-14,4386.75,4439.72998046875,4386.75,4438.259765625,4438.259765625,2642920000,1.1888397416756553,0,7257,7695.521724386427,1.0604274113802434
2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,4471.3701171875,3000560000,1.1977087362539411,0,7257,7752.931935416607,1.0683384229594333
2021-10-18,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,4486.4599609375,2683540000,1.2017507272353207,0,7257,7779.096294090501,1.0719438189459145
2021-10-19,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,4519.6298828125,2531210000,1.210635678417921,0,7257,7836.609794395798,1.0798690635794128
2021-10-20,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,4536.18994140625,2671560000,1.2150714836254504,0,7257,7865.323366244914,1.0838257360128034
2021-10-21,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,4549.77978515625,3016950000,1.2187116820785229,0,7257,7888.886867106025,1.0870727390252206
2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,4544.89990234375,3062810000,1.217404548443139,0,7257,7880.425612880459,1.085906795215717
2021-10-25,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,4566.47998046875,3250210000,1.2231850245437426,0,7257,7917.843422741687,1.0910628941355502
2021-10-26,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,4574.7900390625,2866500000,1.2254109708455836,0,7257,7932.252276620505,1.0930484052115894
2021-10-27,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4551.68017578125,3259510000,1.219220723914516,0,7257,7892.181964308937,1.0875267967905384
2021-10-28,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4596.419921875,3197560000,1.2312047877137287,0,7257,7969.756443088797,1.0982164038981392
2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4605.3798828125,3632260000,1.2336048179528016,0,7257,7985.292166026474,1.1003571952633973
2021-11-01,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,4613.669921875,2924000000,1.2358254017892585,0,7257,7999.666307935786,1.102337923099874
2021-11-02,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,4630.64990234375,3309690000,1.2403736879780196,0,7257,8029.107984511136,1.1063949268997018
2021-11-03,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4660.56982421875,3339440000,1.2483880886826215,0,7257,8080.9862928887405,1.1135436534227285
2021-11-04,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4680.06005859375,3332940000,1.253608775713839,0,7257,8114.780511786848,1.1182004287979672
2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4697.52978515625,3491150000,1.2582882461167577,0,7257,8145.0713616650055,1.122374446970512
2021-11-08,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4701.7001953125,3465720000,1.2594053392105955,0,7257,8152.302457556597,1.1233708774364886
2021-11-09,4707.25,4708.52978515625,4670.8701171875,4685.25,4685.25,3110230000,1.2549989621667603,0,7257,8123.779378223066,1.1194404544885028
2021-11-10,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4646.7099609375,3581630000,1.24467556234278,0,7257,8056.954603755994,1.1102321350084048
2021-11-11,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,4649.27001953125,2623140000,1.2453613039527778,0,7257,8061.393502685817,1.1108438063505328
2021-11-12,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,4682.85009765625,2865790000,1.254356120279837,0,7257,8119.618175049297,1.1188670490628767
2021-11-15,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,4682.7998046875,2618980000,1.254342648720457,0,7257,8119.530971808829,1.1188550326317803
2021-11-16,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,4700.89990234375,2838210000,1.259190971387062,0,7257,8150.914825409741,1.1231796645183603
2021-11-17,4701.5,4701.5,4684.41015625,4688.669921875,4688.669921875,3221250000,1.255915028204606,0,7257,8129.709198574865,1.120257571803068
2021-11-18,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4704.5400390625,3335620000,1.2601660245441348,0,7257,8157.22647742611,1.124049397468115
2021-11-19,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4697.9599609375,3265600000,1.2584034737266008,0,7257,8145.817245692698,1.1224772282889208
2021-11-22,4712.0,4743.830078125,4682.169921875,4682.93994140625,4682.93994140625,3206280000,1.254380185978147,0,7257,8119.773955595376,1.1188885153087194
2021-11-23,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4690.7001953125,3428780000,1.2564588606696778,0,7257,8133.229500262867,1.1207426622933536
2021-11-24,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,4701.4599609375,2464040000,1.2593409896259837,0,7257,8151.88591392252,1.1233134785617362
2021-11-26,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,4594.6201171875,2676740000,1.2307226889964957,0,7257,7966.635752366824,1.097786378995015
2021-11-29,4628.75,4672.9501953125,4625.259765625,4655.27001953125,4655.27001953125,3471380000,1.2469684740660056,0,7257,8071.796933936943,1.1122773782467883
2021-11-30,4640.25,4646.02001953125,4560.0,4567.0,4567.0,4950190000,1.2233243178518958,0,7257,7918.745087315457,1.0911871416998011
2021-12-01,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,4513.0400390625,4078260000,1.2088705117636143,0,7257,7825.183629994335,1.0782945611126271
2021-12-02,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,4577.10009765625,3771510000,1.226029747034197,0,7257,7936.257699248199,1.0936003443913738
2021-12-03,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,4538.43017578125,3971500000,1.215671556581138,0,7257,7869.207720296036,1.084360992186308
2021-12-06,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,4591.669921875,3305690000,1.2299324447074231,0,7257,7961.520393348326,1.0970814928136043
2021-12-07,4631.97021484375,4694.0400390625,4631.97021484375,4686.75,4686.75,3334320000,1.2554007546950674,0,7257,8126.380236035849,1.119798847462567
2021-12-08,4690.85986328125,4705.06005859375,4674.52001953125,4701.2099609375,4701.2099609375,3061550000,1.2592740242045992,0,7257,8151.452437620391,1.1232537463993923
2021-12-09,4691.0,4695.259765625,4665.97998046875,4667.4501953125,4667.4501953125,2851660000,1.25023107648092,0,7257,8092.916204164755,1.1151875711953638
2021-12-10,4687.64013671875,4713.56982421875,4670.240234375,4712.02001953125,4712.02001953125,2858310000,1.2621696247202854,0,7257,8170.196054520512,1.1258365790988718
2021-12-13,4710.2998046875,4710.2998046875,4667.60009765625,4668.97021484375,4668.97021484375,3322050000,1.2506382314746112,0,7257,8095.551773947044,1.1155507474089905
2021-12-14,4642.990234375,4660.47021484375,4606.52001953125,4634.08984375,4634.08984375,3292740000,1.2412951164812496,0,7257,8035.072516832445,1.10721682745383
2021-12-15,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,4709.85009765625,3367580000,1.2615883857893622,0,7257,8166.433615679366,1.1253181225960267
2021-12-16,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,4668.669921875,3592810000,1.2505577944938466,0,7257,8095.031094404446,1.11547899881555
2021-12-17,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,4620.64013671875,5609780000,1.2376924552858672,0,7257,8011.751999757878,1.1040033071183517
2021-12-20,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,4568.02001953125,3395780000,1.223597542002818,0,7257,7920.513704493486,1.09143085358874
2021-12-21,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,4649.22998046875,2564370000,1.2453505790220092,0,7257,8061.324078746805,1.1108342398714075
2021-12-22,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,4696.56005859375,2439570000,1.2580284935252155,0,7257,8143.389947727448,1.1221427515126703
2021-12-23,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,4725.7900390625,2194630000,1.2658580853618167,0,7257,8194.07196310718,1.129126631267353
2021-12-27,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,4791.18994140625,2264120000,1.283376213437632,0,7257,8307.469194417774,1.144752541603662
2021-12-28,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,4786.35009765625,2217050000,1.2820798047330166,0,7257,8299.07736413122,1.143596164273284
2021-12-29,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,4793.06005859375,2369370000,1.2838771461796292,0,7257,8310.711800349725,1.145199366177446
2021-12-30,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,4778.72998046875,2390990000,1.280038667299176,0,7257,8285.864803250275,1.1417754999655885
2021-12-31,4775.2099609375,4786.830078125,4765.75,4766.18017578125,4766.18017578125,2446190000,1.27667705546241,0,7257,8264.104631536697,1.1387769920816724
2022-01-03,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,4796.56005859375,2775190000,1.2848146620790122,0,7257,8316.780468579549,1.1460356164502616
2022-01-04,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4793.5400390625,3641050000,1.2840057145570138,0,7257,8311.54404098448,1.1453140472625714
2022-01-05,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4700.580078125,3733540000,1.2591053027327517,0,7257,8150.360280531038,1.1231032493497366
2022-01-06,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4696.0498046875,3371250000,1.257891816053835,0,7257,8142.505215821733,1.1220208372360112
2022-01-07,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4677.02978515625,3279870000,1.2527970815632292,0,7257,8109.526304890327,1.117476409658306
2022-01-10,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4670.2900390625,3621800000,1.2509917618144595,0,7257,8097.840224034265,1.1158660912269898
2022-01-11,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4713.06982421875,3421600000,1.2624508271733648,0,7257,8172.016316336097,1.1260874075149645
2022-01-12,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4726.35009765625,3060040000,1.2660081036007385,0,7257,8195.043051619961,1.129260445310729
2022-01-13,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,4659.02978515625,3539830000,1.2479755712235459,0,7257,8078.31601113695,1.1131756939695396
2022-01-14,4637.990234375,4665.1298828125,4614.75,4662.85009765625,4662.85009765625,3483530000,1.2489988865690775,0,7257,8084.940070878878,1.1140884760753587
2022-01-18,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,4577.10986328125,3324960000,1.2260323628709697,0,7257,7936.274631916253,1.0936026776789656
2022-01-19,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,4532.759765625,3387370000,1.2141526709589932,0,7257,7859.3757665916655,1.0830061687462678
2022-01-20,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,4482.72998046875,3473060000,1.2007516083799377,0,7257,7772.628861528056,1.0710526197503178
2022-01-21,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,4397.93994140625,3945810000,1.1780396055998263,0,7257,7625.610971166888,1.0507938502365837
2022-01-24,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,4410.1298828125,5172540000,1.1813048238515136,0,7257,7646.747174062752,1.0537063764727506
2022-01-25,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,4356.4501953125,3989420000,1.1669260922786122,0,7257,7553.6716843147215,1.0408807612394546
2022-01-26,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,4349.93017578125,4046270000,1.1651796288572311,0,7257,7542.366588489828,1.0393229417789485
2022-01-27,4380.580078125,4428.740234375,4309.5,4326.509765625,4326.509765625,4074330000,1.1589061983167874,0,7257,7501.757817334208,1.0337271348124857
2022-01-28,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625,4431.85009765625,3936030000,1.1871228372098073,0,7257,7684.407967710526,1.0588959580695225
2022-01-31,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875,4515.5498046875,4001950000,1.209542781814232,0,7257,7829.5353256836925,1.078894216023659
2022-02-01,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625,4546.5400390625,3796450000,1.217843878229136,0,7257,7883.269454479791,1.0862986708667206
2022-02-02,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125,4589.3798828125,3777170000,1.2293190309841941,0,7257,7957.549682690143,1.0965343368733833
2022-02-03,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625,4477.43994140625,3596830000,1.1993346096000947,0,7257,7763.4564352443085,1.069788677861969
2022-02-04,4482.7900390625,4539.66015625,4451.5,4500.52978515625,4500.52978515625,3673700000,1.205519494065778,0,7257,7803.49203558637,1.0753055030434573
2022-02-07,4505.75,4521.85986328125,4471.47021484375,4483.8701171875,4483.8701171875,3291600000,1.201057007323166,0,7257,7774.605750523124,1.0713250310766327
2022-02-08,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625,4521.5400390625,3509330000,1.2111473360906868,0,7257,7839.921824266765,1.0803254546323227
2022-02-09,4547.0,4590.02978515625,4547.0,4587.18017578125,4587.18017578125,3662810000,1.2287298137511138,0,7257,7953.735599211437,1.096008763843384
2022-02-10,4553.240234375,4588.919921875,4484.31005859375,4504.080078125,4504.080078125,4490500000,1.206470481524541,0,7257,7809.64790705666,1.0761537697473695
2022-02-11,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875,4418.64013671875,4164960000,1.1835843948071978,0,7257,7661.503147636634,1.055739719944417
2022-02-14,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875,4401.669921875,3466170000,1.1790387244552094,0,7257,7632.078403729335,1.0516850494321808
2022-02-15,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875,4471.06982421875,3363200000,1.1976282992731766,0,7257,7752.411255874013,1.0682666743659932
2022-02-16,4455.75,4489.5498046875,4429.68017578125,4475.009765625,4475.009765625,3478750000,1.1986836586191756,0,7257,7759.2427407995765,1.0692080392448087
2022-02-17,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625,4380.259765625,3596510000,1.1733037639144532,0,7257,7594.955222292211,1.046569549716441
2022-02-18,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875,4348.8701171875,3871340000,1.1648956797755403,0,7257,7540.528547372787,1.0390696634108842
2022-02-22,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625,4304.759765625,4007780000,1.1530802066563368,0,7257,7464.0453790488755,1.0285304366885595
2022-02-23,4324.93017578125,4341.509765625,4221.509765625,4225.5,4225.5,3814340000,1.13184955224068,0,7257,7326.616458605533,1.0095930079379265
2022-02-24,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125,4288.7001953125,5070560000,1.148778463083415,0,7257,7436.199606437422,1.0246933452442362
2022-02-25,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375,4384.64990234375,3941780000,1.1744797133356797,0,7257,7602.567303214972,1.0476184791532275
2022-02-28,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625,4373.93994140625,4594010000,1.1716109251469151,0,7257,7583.997246162384,1.0450595626515617
2022-03-01,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625,4306.259765625,4679400000,1.1534819991846437,0,7257,7466.646236861657,1.0288888296626233
2022-03-02,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625,4386.5400390625,4409090000,1.1749860085430612,0,7257,7605.844621116429,1.0480700869665742
2022-03-03,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375,4363.490234375,4062080000,1.1688118490081467,0,7257,7565.878444713381,1.0425628282642112
2022-03-04,4342.1201171875,4342.1201171875,4284.97998046875,4328.8701171875,4328.8701171875,4558250000,1.1595384460647808,0,7257,7505.8504432023665,1.034291090423366
2022-03-07,4327.009765625,4327.009765625,4199.85009765625,4201.08984375,4201.08984375,5506330000,1.1253110066433099,0,7257,7284.2915615428465,1.003760722274059
2022-03-08,4202.66015625,4276.93994140625,4157.8701171875,4170.7001953125,4170.7001953125,6237000000,1.1171707841899348,0,7257,7231.598791831943,0.9964997646178784
2022-03-09,4223.10009765625,4299.39990234375,4223.10009765625,4277.8798828125,4277.8798828125,4220180000,1.1458801159391174,0,7257,7417.438210235849,1.022108062592786
2022-03-10,4252.5498046875,4268.27978515625,4209.7998046875,4259.52001953125,4259.52001953125,4008690000,1.1409622120143552,0,7257,7385.603947664756,1.0177213652562707
2022-03-11,4279.5,4291.009765625,4200.490234375,4204.31005859375,4204.31005859375,3877430000,1.1261735788191511,0,7257,7289.875108832983,1.0045301238573767
2022-03-14,4202.75,4247.56982421875,4161.72021484375,4173.10986328125,4173.10986328125,4757600000,1.117816241913631,0,7257,7235.776927673766,0.9970755033310964
2022-03-15,4188.81982421875,4271.0498046875,4187.89990234375,4262.4501953125,4262.4501953125,4331170000,1.1417470938380434,0,7257,7390.684594713747,1.0184214681981187
2022-03-16,4288.14013671875,4358.89990234375,4251.990234375,4357.85986328125,4357.85986328125,5002240000,1.1673036883167704,0,7257,7556.115914948023,1.0412175713032965
2022-03-17,4345.10986328125,4412.669921875,4335.64990234375,4411.669921875,4411.669921875,4174170000,1.1817173413105893,0,7257,7649.417455814546,1.05407433592594
2022-03-18,4407.33984375,4465.39990234375,4390.56982421875,4463.1201171875,4463.1201171875,6681510000,1.195498877348253,0,7257,7738.627217446313,1.0663672616020825
2022-03-21,4462.39990234375,4481.75,4424.2998046875,4461.18017578125,4461.18017578125,3961050000,1.19497924137333,0,7257,7735.263542937791,1.0659037540220189
2022-03-22,4469.10009765625,4522.0,4469.10009765625,4511.60986328125,4511.60986328125,3962880000,1.208487422468233,0,7257,7822.703840758128,1.0779528511448433
2022-03-23,4493.10009765625,4501.06982421875,4455.81005859375,4456.240234375,4456.240234375,4014360000,1.1936560203417932,0,7257,7726.698152803706,1.0647234604938274
2022-03-24,4469.97998046875,4520.580078125,4465.169921875,4520.16015625,4520.16015625,3573430000,1.2107777183546857,0,7257,7837.529238271024,1.0799957610956352
2022-03-25,4522.91015625,4546.02978515625,4501.06982421875,4543.06005859375,4543.06005859375,3577520000,1.2169117247951375,0,7257,7877.235498219474,1.0854672038334676
2022-03-28,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4575.52001953125,3696850000,1.2256065046443527,0,7257,7933.517993557393,1.0932228184590593
2022-03-29,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,4631.60009765625,4239660000,1.240628208896016,0,7257,8030.755533112596,1.1066219557823613
2022-03-30,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4602.4501953125,3665390000,1.2328200669209521,0,7257,7980.212365610889,1.0996572089859293
2022-03-31,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4530.41015625,3782040000,1.2135233006314499,0,7257,7855.301766658363,1.082444779751738
2022-04-01,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4545.85986328125,3828290000,1.2176616851979083,0,7257,7882.090094149971,1.0861361573859682
2022-04-04,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4582.64013671875,3833500000,1.2275137112354244,0,7257,7945.86360183408,1.094924018442067
2022-04-05,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4525.1201171875,3906230000,1.212106301851607,0,7257,7846.129340374616,1.0811808378633894
2022-04-06,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4481.14990234375,4137080000,1.2003283659900936,0,7257,7769.88915583725,1.0706750938180032
2022-04-07,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4500.2099609375,4054010000,1.2054338254114678,0,7257,7802.937490707668,1.0752290878748336
2022-04-08,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4488.27978515625,3453040000,1.202238188417938,0,7257,7782.251696781987,1.0723786270886024
2022-04-11,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4412.52978515625,3452540000,1.181947665738437,0,7257,7650.908377236521,1.054279781898377
2022-04-12,4437.58984375,4471.0,4381.33984375,4397.4501953125,4397.4501953125,3451990000,1.177908421385669,0,7257,7624.761797864083,1.050676835863867
2022-04-13,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,4446.58984375,3273140000,1.1910710504428808,0,7257,7709.965290234756,1.0624177056958461
2022-04-14,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4392.58984375,3634740000,1.1766065194238307,0,7257,7616.3344089746215,1.0495155586295468
2022-04-18,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,4391.68994140625,3509340000,1.1763654700652142,0,7257,7614.774063613633,1.0493005461779845
2022-04-19,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4462.2099609375,3197930000,1.1952550813610252,0,7257,7737.049092783871,1.0661497991985491
2022-04-20,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4459.4501953125,3678040000,1.1945158458890228,0,7257,7732.263920792386,1.0654904121251738
2022-04-21,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4393.66015625,3833570000,1.176893215134133,0,7257,7618.190229393116,1.0497712869495819
2022-04-22,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4271.77978515625,3930660000,1.1442461334989682,0,7257,7406.861219137189,1.020650574498717
2022-04-25,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,4296.1201171875,4061070000,1.1507659758634126,0,7257,7449.065047623305,1.0264661771563048
2022-04-26,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4175.2001953125,3760420000,1.1183761617748558,0,7257,7239.401365270289,0.9975749435400701
2022-04-27,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4183.9599609375,3876340000,1.1207225673600858,0,7257,7254.5899685129,0.999667902509701
2022-04-28,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4287.5,3969440000,1.148456976744034,0,7257,7434.118581533838,1.0244065841992336
2022-04-29,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,4131.93017578125,3943480000,1.1067857814099544,0,7257,7164.375253032249,0.9872364962149992
