,ID,Date,Item,Revenue,Cumulated_Revenue,Invested,ROI
898,15725299,2022-03-08,★ Karambit | Autotronic (Field-Tested),0.66,920.860000000002,7257,1.1268926553672318
897,15726386,2022-03-08,★ Karambit | Scorched (Minimal Wear),0.26,921.1200000000019,7257,1.1269284828441508
896,15726562,2022-03-08,AWP | Containment Breach (Field-Tested),0.05,921.1700000000019,7257,1.1269353727435583
895,15728393,2022-03-08,★ Karambit | Lore (Field-Tested),0.48,921.6500000000019,7257,1.1270015157778699
894,15728397,2022-03-08,★ Karambit | Boreal Forest (Field-Tested),0.24,921.8900000000019,7257,1.1270345872950258
893,15728735,2022-03-08,★ Karambit | Forest DDPAT (Field-Tested),0.25,922.1400000000019,7257,1.127069036792063
892,15728780,2022-03-08,★ Karambit | Gamma Doppler (Factory New),0.87,923.0100000000019,7257,1.127188921041753
891,15729125,2022-03-08,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,923.2400000000019,7257,1.1272206145790273
890,15730457,2022-03-09,★ Stiletto Knife | Doppler (Factory New),0.34,923.580000000002,7257,1.1272674658949982
889,15731026,2022-03-09,★ StatTrak™ Karambit | Lore (Field-Tested),0.58,924.160000000002,7257,1.127347388728125
888,15732036,2022-03-09,★ Karambit | Scorched (Minimal Wear),0.26,924.420000000002,7257,1.1273832162050437
887,15732205,2022-03-09,AWP | Containment Breach (Field-Tested),0.05,924.470000000002,7257,1.1273901061044511
886,15734008,2022-03-09,★ Karambit | Lore (Field-Tested),0.58,925.050000000002,7257,1.1274700289375779
885,15734012,2022-03-09,★ Karambit | Boreal Forest (Field-Tested),0.26,925.310000000002,7257,1.1275058564144966
884,15734347,2022-03-09,★ Karambit | Forest DDPAT (Field-Tested),0.25,925.560000000002,7257,1.127540305911534
883,15734350,2022-03-09,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,925.790000000002,7257,1.1275719994488083
882,15734395,2022-03-09,★ Karambit | Gamma Doppler (Factory New),0.89,926.680000000002,7257,1.1276946396582612
881,15734754,2022-03-09,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,926.910000000002,7257,1.1277263331955356
880,15736097,2022-03-10,★ Stiletto Knife | Doppler (Factory New),0.34,927.250000000002,7257,1.1277731845115064
879,15736686,2022-03-10,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,927.8400000000021,7257,1.1278544853245145
878,15737007,2022-03-10,★ Skeleton Knife | Slaughter (Minimal Wear),0.72,928.5600000000021,7257,1.127953699875982
877,15737708,2022-03-10,★ Karambit | Scorched (Minimal Wear),0.26,928.8200000000021,7257,1.127989527352901
876,15737885,2022-03-10,AWP | Containment Breach (Field-Tested),0.05,928.870000000002,7257,1.1279964172523085
875,15738820,2022-03-10,★ Karambit | Urban Masked (Field-Tested),0.25,929.120000000002,7257,1.1280308667493457
874,15739680,2022-03-10,★ Karambit | Lore (Field-Tested),0.58,929.7000000000021,7257,1.1281107895824725
873,15739684,2022-03-10,★ Karambit | Boreal Forest (Field-Tested),0.26,929.9600000000021,7257,1.1281466170593912
872,15740024,2022-03-10,★ Karambit | Forest DDPAT (Field-Tested),0.25,930.2100000000021,7257,1.1281810665564285
871,15740027,2022-03-10,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,930.4300000000021,7257,1.1282113821138213
870,15740071,2022-03-10,★ Karambit | Gamma Doppler (Factory New),0.9,931.3300000000021,7257,1.1283354003031558
869,15740430,2022-03-10,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,931.5600000000021,7257,1.1283670938404302
868,15741799,2022-03-11,★ Stiletto Knife | Doppler (Factory New),0.32,931.8800000000022,7257,1.128411189196638
867,15742391,2022-03-11,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,932.4700000000022,7257,1.1284924900096462
866,15742713,2022-03-11,★ Skeleton Knife | Slaughter (Minimal Wear),0.72,933.1900000000022,7257,1.1285917045611138
865,15743392,2022-03-11,★ Karambit | Scorched (Minimal Wear),0.26,933.4500000000022,7257,1.1286275320380326
864,15743571,2022-03-11,AWP | Containment Breach (Field-Tested),0.05,933.5000000000022,7257,1.12863442193744
863,15744500,2022-03-11,★ Karambit | Urban Masked (Field-Tested),0.25,933.7500000000022,7257,1.1286688714344772
862,15745351,2022-03-11,★ Karambit | Lore (Field-Tested),0.58,934.3300000000022,7257,1.128748794267604
861,15745355,2022-03-11,★ Karambit | Boreal Forest (Field-Tested),0.26,934.5900000000022,7257,1.1287846217445228
860,15745694,2022-03-11,★ Karambit | Forest DDPAT (Field-Tested),0.25,934.8400000000022,7257,1.1288190712415602
859,15745697,2022-03-11,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,935.0600000000022,7257,1.128849386798953
858,15745744,2022-03-11,★ Karambit | Gamma Doppler (Factory New),0.89,935.9500000000022,7257,1.128972027008406
857,15746103,2022-03-11,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,936.1800000000022,7257,1.1290037205456804
856,15747457,2022-03-12,★ Stiletto Knife | Doppler (Factory New),0.32,936.5000000000023,7257,1.1290478159018882
855,15748054,2022-03-12,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,937.0900000000023,7257,1.1291291167148962
854,15748377,2022-03-12,★ Skeleton Knife | Slaughter (Minimal Wear),0.73,937.8200000000023,7257,1.1292297092462453
853,15748802,2022-03-12,★ Talon Knife | Stained (Minimal Wear),0.24,938.0600000000023,7257,1.1292627807634013
852,15749066,2022-03-12,★ Karambit | Scorched (Minimal Wear),0.26,938.3200000000023,7257,1.12929860824032
851,15750156,2022-03-12,★ Karambit | Urban Masked (Field-Tested),0.25,938.5700000000023,7257,1.1293330577373573
850,15750986,2022-03-12,★ Karambit | Lore (Field-Tested),0.58,939.1500000000024,7257,1.129412980570484
849,15750990,2022-03-12,★ Karambit | Boreal Forest (Field-Tested),0.26,939.4100000000024,7257,1.1294488080474028
848,15751326,2022-03-12,★ Karambit | Forest DDPAT (Field-Tested),0.25,939.6600000000024,7257,1.1294832575444402
847,15751330,2022-03-12,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,939.8800000000024,7257,1.129513573101833
846,15751377,2022-03-12,★ Karambit | Gamma Doppler (Factory New),0.87,940.7500000000024,7257,1.129633457351523
845,15751722,2022-03-12,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,940.9800000000024,7257,1.1296651508887974
844,15753068,2022-03-13,★ Stiletto Knife | Doppler (Factory New),0.32,941.3000000000025,7257,1.1297092462450051
843,15753648,2022-03-13,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,941.8900000000025,7257,1.1297905470580134
842,15753968,2022-03-13,★ Skeleton Knife | Slaughter (Minimal Wear),0.72,942.6100000000025,7257,1.1298897616094807
841,15754398,2022-03-13,★ Talon Knife | Stained (Minimal Wear),0.25,942.8600000000025,7257,1.1299242111065182
840,15754664,2022-03-13,★ Karambit | Scorched (Minimal Wear),0.26,943.1200000000025,7257,1.129960038583437
839,15755768,2022-03-13,★ Karambit | Urban Masked (Field-Tested),0.25,943.3700000000025,7257,1.1299944880804744
838,15756443,2022-03-13,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,943.6400000000025,7257,1.1300316935372747
837,15756632,2022-03-13,★ Karambit | Lore (Field-Tested),0.58,944.2200000000025,7257,1.1301116163704013
836,15756638,2022-03-13,★ Karambit | Boreal Forest (Field-Tested),0.26,944.4800000000025,7257,1.1301474438473202
835,15756970,2022-03-13,★ Karambit | Forest DDPAT (Field-Tested),0.25,944.7300000000025,7257,1.1301818933443575
834,15756973,2022-03-13,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,944.9500000000025,7257,1.1302122089017503
833,15757022,2022-03-13,★ Karambit | Gamma Doppler (Factory New),0.86,945.8100000000026,7257,1.130330715171559
832,15757372,2022-03-13,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,946.0400000000026,7257,1.1303624087088333
831,15758745,2022-03-14,★ Stiletto Knife | Doppler (Factory New),0.32,946.3600000000026,7257,1.130406504065041
830,15759323,2022-03-14,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,946.9500000000027,7257,1.1304878048780491
829,15759627,2022-03-14,★ Skeleton Knife | Slaughter (Minimal Wear),0.73,947.6800000000027,7257,1.1305883974093982
828,15760070,2022-03-14,★ Talon Knife | Stained (Minimal Wear),0.25,947.9300000000027,7257,1.1306228469064354
827,15760332,2022-03-14,★ Karambit | Scorched (Minimal Wear),0.26,948.1900000000027,7257,1.1306586743833544
826,15761428,2022-03-14,★ Karambit | Urban Masked (Field-Tested),0.25,948.4400000000027,7257,1.1306931238803917
825,15762109,2022-03-14,★ M9 Bayonet | Damascus Steel (Field-Tested),0.28,948.7200000000026,7257,1.1307317073170735
824,15762298,2022-03-14,★ Karambit | Lore (Field-Tested),0.58,949.3000000000027,7257,1.1308116301502003
823,15762301,2022-03-14,★ Karambit | Boreal Forest (Field-Tested),0.26,949.5600000000027,7257,1.130847457627119
822,15762637,2022-03-14,★ Karambit | Forest DDPAT (Field-Tested),0.25,949.8100000000027,7257,1.1308819071241563
821,15762642,2022-03-14,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,950.0300000000027,7257,1.1309122226815491
820,15762694,2022-03-14,★ Karambit | Gamma Doppler (Factory New),0.85,950.8800000000027,7257,1.1310293509714762
819,15764419,2022-03-15,★ Stiletto Knife | Doppler (Factory New),0.32,951.2000000000028,7257,1.131073446327684
818,15765000,2022-03-15,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,951.7900000000028,7257,1.1311547471406922
817,15765297,2022-03-15,★ Skeleton Knife | Slaughter (Minimal Wear),0.72,952.5100000000028,7257,1.1312539616921597
816,15765729,2022-03-15,★ Talon Knife | Stained (Minimal Wear),0.25,952.7600000000028,7257,1.131288411189197
815,15765985,2022-03-15,★ Karambit | Scorched (Minimal Wear),0.26,953.0200000000028,7257,1.131324238666116
814,15767090,2022-03-15,★ Karambit | Urban Masked (Field-Tested),0.25,953.2700000000028,7257,1.1313586881631532
813,15767767,2022-03-15,★ M9 Bayonet | Damascus Steel (Field-Tested),0.28,953.5500000000028,7257,1.131397271599835
812,15767952,2022-03-15,★ Karambit | Lore (Field-Tested),0.55,954.1000000000028,7257,1.1314730604933172
811,15767955,2022-03-15,★ Karambit | Boreal Forest (Field-Tested),0.26,954.3600000000027,7257,1.131508887970236
810,15768292,2022-03-15,★ Karambit | Forest DDPAT (Field-Tested),0.24,954.6000000000028,7257,1.131541959487392
809,15768293,2022-03-15,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,954.8200000000028,7257,1.1315722750447847
808,15768355,2022-03-15,★ Karambit | Gamma Doppler (Factory New),0.84,955.6600000000028,7257,1.1316880253548303
807,15770065,2022-03-16,★ Stiletto Knife | Doppler (Factory New),0.32,955.9800000000029,7257,1.131732120711038
806,15770648,2022-03-16,★ Bayonet | Black Laminate (Minimal Wear),0.23,956.2100000000029,7257,1.1317638142483124
805,15770653,2022-03-16,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,956.8000000000029,7257,1.1318451150613205
804,15770950,2022-03-16,★ Skeleton Knife | Slaughter (Minimal Wear),0.73,957.5300000000029,7257,1.1319457075926695
803,15771375,2022-03-16,★ Talon Knife | Stained (Minimal Wear),0.25,957.7800000000029,7257,1.131980157089707
802,15771633,2022-03-16,★ Karambit | Scorched (Minimal Wear),0.26,958.0400000000029,7257,1.1320159845666258
801,15772767,2022-03-16,★ Karambit | Urban Masked (Field-Tested),0.25,958.2900000000029,7257,1.132050434063663
800,15773457,2022-03-16,★ M9 Bayonet | Damascus Steel (Field-Tested),0.28,958.5700000000029,7257,1.1320890175003449
799,15773641,2022-03-16,★ Karambit | Boreal Forest (Field-Tested),0.26,958.8300000000029,7257,1.1321248449772638
798,15773979,2022-03-16,★ Karambit | Forest DDPAT (Field-Tested),0.24,959.0700000000029,7257,1.1321579164944195
797,15773983,2022-03-16,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,959.3000000000029,7257,1.132189610031694
796,15774042,2022-03-16,★ Karambit | Gamma Doppler (Factory New),0.85,960.1500000000029,7257,1.132306738321621
795,15775761,2022-03-17,★ Stiletto Knife | Doppler (Factory New),0.32,960.470000000003,7257,1.1323508336778287
794,15776344,2022-03-17,★ Bayonet | Black Laminate (Minimal Wear),0.24,960.710000000003,7257,1.1323839051949847
793,15776348,2022-03-17,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,961.300000000003,7257,1.1324652060079927
792,15776641,2022-03-17,★ Skeleton Knife | Slaughter (Minimal Wear),0.73,962.030000000003,7257,1.1325657985393418
791,15777042,2022-03-17,★ Talon Knife | Stained (Minimal Wear),0.25,962.280000000003,7257,1.132600248036379
790,15778433,2022-03-17,★ Karambit | Urban Masked (Field-Tested),0.25,962.530000000003,7257,1.1326346975334165
789,15779122,2022-03-17,★ M9 Bayonet | Damascus Steel (Field-Tested),0.28,962.810000000003,7257,1.1326732809700983
788,15779306,2022-03-17,★ Karambit | Boreal Forest (Field-Tested),0.26,963.070000000003,7257,1.132709108447017
787,15779641,2022-03-17,★ Karambit | Forest DDPAT (Field-Tested),0.25,963.320000000003,7257,1.1327435579440543
786,15779643,2022-03-17,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,963.550000000003,7257,1.1327752514813287
785,15779703,2022-03-17,★ Karambit | Gamma Doppler (Factory New),0.84,964.390000000003,7257,1.1328910017913743
784,15781414,2022-03-18,★ Stiletto Knife | Doppler (Factory New),0.32,964.7100000000031,7257,1.132935097147582
783,15782002,2022-03-18,★ Bayonet | Black Laminate (Minimal Wear),0.24,964.9500000000031,7257,1.132968168664738
782,15782005,2022-03-18,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,965.5400000000031,7257,1.133049469477746
781,15782688,2022-03-18,★ Talon Knife | Stained (Minimal Wear),0.25,965.7900000000031,7257,1.1330839189747834
780,15784566,2022-03-18,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,966.0500000000031,7257,1.1331197464517022
779,15784766,2022-03-18,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,966.3200000000031,7257,1.1331569519085025
778,15784948,2022-03-18,★ Karambit | Boreal Forest (Field-Tested),0.26,966.5800000000031,7257,1.1331927793854213
777,15785291,2022-03-18,★ Karambit | Forest DDPAT (Field-Tested),0.25,966.8300000000031,7257,1.1332272288824587
776,15785294,2022-03-18,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,967.0600000000031,7257,1.1332589224197331
775,15785357,2022-03-18,★ Karambit | Gamma Doppler (Factory New),0.85,967.9100000000032,7257,1.1333760507096602
774,15787090,2022-03-19,★ Stiletto Knife | Doppler (Factory New),0.32,968.2300000000032,7257,1.133420146065868
773,15787674,2022-03-19,★ Bayonet | Black Laminate (Minimal Wear),0.24,968.4700000000032,7257,1.1334532175830236
772,15787678,2022-03-19,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,969.0600000000032,7257,1.133534518396032
771,15788340,2022-03-19,★ Talon Knife | Stained (Minimal Wear),0.25,969.3100000000032,7257,1.1335689678930692
770,15790171,2022-03-19,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,969.5700000000032,7257,1.1336047953699881
769,15790359,2022-03-19,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,969.8400000000032,7257,1.1336420008267885
768,15790533,2022-03-19,★ Karambit | Boreal Forest (Field-Tested),0.26,970.1000000000032,7257,1.1336778283037072
767,15790928,2022-03-19,★ Karambit | Gamma Doppler (Factory New),0.85,970.9500000000032,7257,1.1337949565936343
766,15792660,2022-03-20,★ Stiletto Knife | Doppler (Factory New),0.35,971.3000000000033,7257,1.1338431858894864
765,15793238,2022-03-20,★ Bayonet | Black Laminate (Minimal Wear),0.25,971.5500000000033,7257,1.1338776353865239
764,15793241,2022-03-20,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,972.1400000000033,7257,1.133958936199532
763,15793919,2022-03-20,★ Talon Knife | Stained (Minimal Wear),0.25,972.3900000000033,7257,1.1339933856965694
762,15795768,2022-03-20,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,972.6500000000033,7257,1.1340292131734881
761,15795964,2022-03-20,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,972.9200000000033,7257,1.1340664186302885
760,15796137,2022-03-20,★ Karambit | Boreal Forest (Field-Tested),0.26,973.1800000000032,7257,1.1341022461072072
759,15796531,2022-03-20,★ Karambit | Gamma Doppler (Factory New),0.88,974.0600000000032,7257,1.1342235083367787
758,15798240,2022-03-21,★ Stiletto Knife | Doppler (Factory New),0.35,974.4100000000033,7257,1.134271737632631
757,15798821,2022-03-21,★ Bayonet | Black Laminate (Minimal Wear),0.25,974.6600000000033,7257,1.1343061871296682
756,15799479,2022-03-21,★ Talon Knife | Stained (Minimal Wear),0.26,974.9200000000033,7257,1.1343420146065872
755,15801376,2022-03-21,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,975.1800000000032,7257,1.134377842083506
754,15802139,2022-03-21,★ Karambit | Gamma Doppler (Factory New),0.88,976.0600000000032,7257,1.1344991043130774
753,15803855,2022-03-22,★ Stiletto Knife | Doppler (Factory New),0.36,976.4200000000033,7257,1.1345487115888113
752,15804451,2022-03-22,★ Bayonet | Black Laminate (Minimal Wear),0.25,976.6700000000033,7257,1.1345831610858486
751,15805096,2022-03-22,★ Talon Knife | Stained (Minimal Wear),0.27,976.9400000000032,7257,1.1346203665426489
750,15806957,2022-03-22,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,977.2000000000032,7257,1.1346561940195679
749,15807197,2022-03-22,★ M9 Bayonet | Lore (Field-Tested),0.7,977.9000000000033,7257,1.1347526526112723
748,15807756,2022-03-22,★ Karambit | Gamma Doppler (Factory New),0.87,978.7700000000033,7257,1.1348725368609622
747,15809130,2022-03-23,★ Bayonet | Freehand (Field-Tested),0.23,979.0000000000033,7257,1.1349042303982366
746,15809445,2022-03-23,★ Stiletto Knife | Doppler (Factory New),0.36,979.3600000000033,7257,1.1349538376739705
745,15810049,2022-03-23,★ Bayonet | Black Laminate (Minimal Wear),0.26,979.6200000000033,7257,1.1349896651508893
744,15810709,2022-03-23,★ Talon Knife | Stained (Minimal Wear),0.28,979.9000000000033,7257,1.1350282485875711
743,15812580,2022-03-23,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,980.1600000000033,7257,1.13506407606449
742,15812812,2022-03-23,★ M9 Bayonet | Lore (Field-Tested),0.7,980.8600000000033,7257,1.1351605346561944
741,15813361,2022-03-23,★ Karambit | Gamma Doppler (Factory New),0.87,981.7300000000033,7257,1.1352804189058845
740,15814731,2022-03-24,★ Bayonet | Freehand (Field-Tested),0.23,981.9600000000033,7257,1.1353121124431589
739,15815048,2022-03-24,★ Stiletto Knife | Doppler (Factory New),0.37,982.3300000000033,7257,1.135363097698774
738,15815100,2022-03-24,★ Karambit | Scorched (Minimal Wear),0.27,982.6000000000033,7257,1.1354003031555744
737,15815649,2022-03-24,★ Bayonet | Black Laminate (Minimal Wear),0.26,982.8600000000033,7257,1.1354361306324932
736,15816323,2022-03-24,★ Talon Knife | Stained (Minimal Wear),0.28,983.1400000000033,7257,1.135474714069175
735,15818196,2022-03-24,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,983.4000000000033,7257,1.1355105415460938
734,15818440,2022-03-24,★ M9 Bayonet | Lore (Field-Tested),0.72,984.1200000000033,7257,1.1356097560975615
733,15818976,2022-03-24,★ Karambit | Gamma Doppler (Factory New),0.89,985.0100000000033,7257,1.1357323963070143
732,15820348,2022-03-25,★ Bayonet | Freehand (Field-Tested),0.23,985.2400000000033,7257,1.1357640898442887
731,15820675,2022-03-25,★ Stiletto Knife | Doppler (Factory New),0.36,985.6000000000033,7257,1.1358136971200226
730,15820734,2022-03-25,★ Karambit | Scorched (Minimal Wear),0.27,985.8700000000033,7257,1.1358509025768229
729,15821931,2022-03-25,★ Talon Knife | Stained (Minimal Wear),0.28,986.1500000000033,7257,1.1358894860135047
728,15823796,2022-03-25,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,986.4100000000033,7257,1.1359253134904235
727,15824044,2022-03-25,★ M9 Bayonet | Lore (Field-Tested),0.72,987.1300000000033,7257,1.136024528041891
726,15824575,2022-03-25,★ Karambit | Gamma Doppler (Factory New),0.9,988.0300000000033,7257,1.1361485462312255
725,15825970,2022-03-26,★ Bayonet | Freehand (Field-Tested),0.23,988.2600000000033,7257,1.1361802397685
724,15826295,2022-03-26,★ Stiletto Knife | Doppler (Factory New),0.36,988.6200000000033,7257,1.1362298470442336
723,15826354,2022-03-26,★ Karambit | Scorched (Minimal Wear),0.27,988.8900000000033,7257,1.1362670525010339
722,15827543,2022-03-26,★ Talon Knife | Stained (Minimal Wear),0.28,989.1700000000033,7257,1.1363056359377157
721,15829619,2022-03-26,★ M9 Bayonet | Lore (Field-Tested),0.73,989.9000000000033,7257,1.1364062284690648
720,15830085,2022-03-26,★ Skeleton Knife | Slaughter (Minimal Wear),0.74,990.6400000000033,7257,1.1365081989802954
719,15830155,2022-03-26,★ Karambit | Gamma Doppler (Factory New),0.9,991.5400000000033,7257,1.1366322171696297
718,15831550,2022-03-27,★ Bayonet | Freehand (Field-Tested),0.23,991.7700000000033,7257,1.136663910706904
717,15831871,2022-03-27,★ Stiletto Knife | Doppler (Factory New),0.35,992.1200000000033,7257,1.1367121400027564
716,15831930,2022-03-27,★ Karambit | Scorched (Minimal Wear),0.27,992.3900000000033,7257,1.1367493454595567
715,15833139,2022-03-27,★ Talon Knife | Stained (Minimal Wear),0.27,992.6600000000033,7257,1.136786550916357
714,15834757,2022-03-27,★ Karambit | Urban Masked (Field-Tested),0.26,992.9200000000033,7257,1.1368223783932758
713,15835227,2022-03-27,★ M9 Bayonet | Lore (Field-Tested),0.74,993.6600000000033,7257,1.1369243489045064
712,15835698,2022-03-27,★ Skeleton Knife | Slaughter (Minimal Wear),0.74,994.4000000000033,7257,1.137026319415737
711,15835764,2022-03-27,★ Karambit | Gamma Doppler (Factory New),0.88,995.2800000000033,7257,1.1371475816453085
710,15837143,2022-03-28,★ Bayonet | Freehand (Field-Tested),0.23,995.5100000000033,7257,1.1371792751825829
709,15837469,2022-03-28,★ Stiletto Knife | Doppler (Factory New),0.35,995.8600000000033,7257,1.137227504478435
708,15837527,2022-03-28,★ Karambit | Scorched (Minimal Wear),0.27,996.1300000000033,7257,1.1372647099352353
707,15838104,2022-03-28,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,996.3600000000033,7257,1.1372964034725097
706,15838712,2022-03-28,★ Talon Knife | Stained (Minimal Wear),0.26,996.6200000000033,7257,1.1373322309494287
705,15839766,2022-03-28,★ Karambit | Forest DDPAT (Field-Tested),0.26,996.8800000000033,7257,1.1373680584263475
704,15839767,2022-03-28,★ StatTrak™ Karambit | Lore (Field-Tested),0.61,997.4900000000033,7257,1.1374521151991186
703,15840376,2022-03-28,★ Karambit | Urban Masked (Field-Tested),0.26,997.7500000000033,7257,1.1374879426760374
702,15840848,2022-03-28,★ M9 Bayonet | Lore (Field-Tested),0.74,998.4900000000033,7257,1.137589913187268
701,15841335,2022-03-28,★ Skeleton Knife | Slaughter (Minimal Wear),0.74,999.2300000000033,7257,1.1376918836984984
700,15841407,2022-03-28,★ Karambit | Gamma Doppler (Factory New),0.88,1000.1100000000033,7257,1.1378131459280698
699,15842759,2022-03-29,★ Bayonet | Freehand (Field-Tested),0.22,1000.3300000000033,7257,1.137843461485463
698,15843080,2022-03-29,★ Stiletto Knife | Doppler (Factory New),0.35,1000.6800000000034,7257,1.137891690781315
697,15843141,2022-03-29,★ Karambit | Scorched (Minimal Wear),0.27,1000.9500000000033,7257,1.1379288962381153
696,15843668,2022-03-29,★ M9 Bayonet | Damascus Steel (Field-Tested),0.28,1001.2300000000033,7257,1.1379674796747972
695,15843713,2022-03-29,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,1001.4600000000033,7257,1.1379991732120716
694,15844312,2022-03-29,★ Talon Knife | Stained (Minimal Wear),0.26,1001.7200000000033,7257,1.1380350006889903
693,15845377,2022-03-29,★ Karambit | Forest DDPAT (Field-Tested),0.26,1001.9800000000033,7257,1.1380708281659093
692,15845379,2022-03-29,★ StatTrak™ Karambit | Lore (Field-Tested),0.62,1002.6000000000033,7257,1.1381562629185618
691,15845977,2022-03-29,★ Karambit | Urban Masked (Field-Tested),0.26,1002.8600000000033,7257,1.1381920903954807
690,15846436,2022-03-29,★ M9 Bayonet | Lore (Field-Tested),0.74,1003.6000000000033,7257,1.1382940609067111
689,15846921,2022-03-29,★ Skeleton Knife | Slaughter (Minimal Wear),0.75,1004.3500000000033,7257,1.1383974093978233
688,15846986,2022-03-29,★ Karambit | Gamma Doppler (Factory New),0.89,1005.2400000000033,7257,1.1385200496072763
687,15848348,2022-03-30,★ Bayonet | Freehand (Field-Tested),0.22,1005.4600000000033,7257,1.1385503651646691
686,15848674,2022-03-30,★ Stiletto Knife | Doppler (Factory New),0.35,1005.8100000000034,7257,1.1385985944605213
685,15848737,2022-03-30,★ Karambit | Scorched (Minimal Wear),0.27,1006.0800000000033,7257,1.1386357999173216
684,15849271,2022-03-30,★ M9 Bayonet | Damascus Steel (Field-Tested),0.29,1006.3700000000033,7257,1.138675761333885
683,15849313,2022-03-30,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,1006.6000000000033,7257,1.1387074548711593
682,15849918,2022-03-30,★ Talon Knife | Stained (Minimal Wear),0.26,1006.8600000000033,7257,1.138743282348078
681,15851004,2022-03-30,★ Karambit | Forest DDPAT (Field-Tested),0.26,1007.1200000000033,7257,1.138779109824997
680,15851006,2022-03-30,★ StatTrak™ Karambit | Lore (Field-Tested),0.62,1007.7400000000033,7257,1.1388645445776495
679,15851603,2022-03-30,★ Karambit | Urban Masked (Field-Tested),0.26,1008.0000000000033,7257,1.1389003720545685
678,15852072,2022-03-30,★ M9 Bayonet | Lore (Field-Tested),0.74,1008.7400000000033,7257,1.139002342565799
677,15852555,2022-03-30,★ Skeleton Knife | Slaughter (Minimal Wear),0.75,1009.4900000000033,7257,1.139105691056911
676,15852626,2022-03-30,★ Karambit | Gamma Doppler (Factory New),0.89,1010.3800000000033,7257,1.139228331266364
675,15854321,2022-03-31,★ Stiletto Knife | Doppler (Factory New),0.35,1010.7300000000033,7257,1.1392765605622162
674,15854385,2022-03-31,★ Karambit | Scorched (Minimal Wear),0.27,1011.0000000000033,7257,1.1393137660190167
673,15854909,2022-03-31,★ M9 Bayonet | Damascus Steel (Field-Tested),0.29,1011.2900000000033,7257,1.1393537274355798
672,15854950,2022-03-31,★ Skeleton Knife | Urban Masked (Field-Tested),0.24,1011.5300000000033,7257,1.1393867989527358
671,15855557,2022-03-31,★ Talon Knife | Stained (Minimal Wear),0.26,1011.7900000000033,7257,1.1394226264296545
670,15856672,2022-03-31,★ Karambit | Forest DDPAT (Field-Tested),0.26,1012.0500000000033,7257,1.1394584539065735
669,15856675,2022-03-31,★ StatTrak™ Karambit | Lore (Field-Tested),0.63,1012.6800000000032,7257,1.1395452666391075
668,15857264,2022-03-31,★ Karambit | Urban Masked (Field-Tested),0.26,1012.9400000000032,7257,1.1395810941160263
667,15858189,2022-03-31,★ Skeleton Knife | Slaughter (Minimal Wear),0.75,1013.6900000000032,7257,1.1396844426071384
666,15858255,2022-03-31,★ Karambit | Gamma Doppler (Factory New),0.89,1014.5800000000032,7257,1.1398070828165914
665,15859207,2022-04-01,★ Karambit | Autotronic (Field-Tested),0.74,1015.3200000000032,7257,1.1399090533278218
664,15859935,2022-04-01,★ Stiletto Knife | Doppler (Factory New),0.35,1015.6700000000033,7257,1.1399572826236741
